"Version1","Version1.4","Version2.1","Version3.1","UniProt","PANTHER"
"Sb01g018190","Sb01g018190","Sobic.001G205800","Sobic.001G205800","C5WXA5","PTHR12736"
"Sb01g018240","Sb01g018240","Sobic.001G206300","Sobic.001G206300","C5WXA9","PTHR31992"
"Sb01g018360","Sb01g018360","Sobic.001G207600","Sobic.001G207600","C5WXC2","PTHR19241"
"Sb01g018395","Sb01g018395","Sobic.001G208000","Sobic.001G208000","null",""
"Sb01g018410","Sb01g018410","Sobic.001G208200","Sobic.001G208200","C5WXC8","PTHR11452"
"Sb01g018430","Sb01g018430","Sobic.001G208500","Sobic.001G208500","C5WXD0","PTHR19139"
"Sb01g018740","Sb01g018740","Sobic.001G212000","Sobic.001G212000","C5WXH0","PTHR31969"
"Sb01g018970","Sb01g018970","Sobic.001G215300","Sobic.001G215300","C5WYB6","PTHR11751"
"Sb01g019100","Sb01g019100","Sobic.001G217000","Sobic.001G217000","C5WYD2","PTHR33083"
"Sb01g019350","Sb01g019350","null","Sobic.001G220066","C5WYG2","PTHR11260"
"Sb01g019460","Sb01g019460","Sobic.001G221200","Sobic.001G221200","C5WYH5","PTHR10668"
"Sb01g019820","Sb01g019820","Sobic.001G226300","Sobic.001G226300","C5WZD3","PTHR33443"
"Sb01g019830","Sb01g019830","null","Sobic.001G226401","C5WZD4","PTHR33271"
"Sb01g019850","Sb01g019850","Sobic.001G226600","null","C5WZD6","PTHR31352"
"Sb01g019860","Sb01g019860","Sobic.001G226700","Sobic.001G226700","C5WZD7","PTHR22838"
"Sb01g019910","null","Sobic.001G227100","Sobic.001G227100","C5WZE3","PTHR10579"
"Sb01g020210","Sb01g020210","Sobic.001G230700","Sobic.001G230700","C5WZH5","PTHR21319"
"Sb01g020220","Sb01g020220","Sobic.001G230900","Sobic.001G230900","C5WZH6","PTHR24073"
"Sb01g020530","Sb01g020530","Sobic.001G234300","Sobic.001G234300","C5X0D5","PTHR15315"
"Sb01g020570","Sb01g020570","Sobic.001G234800","Sobic.001G234800","C5X0E3","PTHR24064"
"Sb01g020900","Sb01g020900","Sobic.001G236200","Sobic.001G236200","C5X0G4","PTHR27001"
"Sb01g021320","Sb01g021320","Sobic.001G241000","Sobic.001G241000","C5X1D3",""
"Sb01g021870","Sb01g021870","Sobic.001G247300","Sobic.001G247300","C5X1K4","PTHR24093"
"Sb01g022200","Sb01g022200","Sobic.001G251300","Sobic.001G251300","C5WM61","PTHR31896"
"Sb01g023330","Sb01g023330","Sobic.001G259700","Sobic.001G259700","C5WN78","PTHR33077"
"Sb01g023750","Sb01g023750","Sobic.001G260800","Sobic.001G260800","null",""
"Sb01g025970","Sb01g025970","Sobic.001G265900","Sobic.001G265900","C5WP14","PTHR33935"
"Sb01g026290","Sb01g026290","null","Sobic.001G267701","C5WP34","PTHR33075"
"Sb01g026660","Sb01g026660","Sobic.001G271500","Sobic.001G271500","C5WPS1","PTHR23155"
"Sb01g027350","Sb01g027350","Sobic.001G277400","Sobic.001G277400","C5WPZ0","PTHR24015"
"Sb01g027570","Sb01g027570","Sobic.001G280200","Sobic.001G280200","null",""
"Sb01g027610","Sb01g027610","Sobic.001G280700","Sobic.001G280700","null",""
"Sb01g027730","Sb01g027730","Sobic.001G282000","Sobic.001G282000","C5WQM1","PTHR11654"
"Sb01g027830","Sb01g027830","Sobic.001G282900","Sobic.001G282900","C5WQN4","PTHR10739"
"Sb01g027920","Sb01g027920","Sobic.001G284100","Sobic.001G284100","null",""
"Sb01g027940","Sb01g027940","Sobic.001G284400","Sobic.001G284400","C5WQP2","PTHR10694"
"Sb01g028250","Sb01g028250","Sobic.001G287800","Sobic.001G287800","C5WRB2","PTHR23180"
"Sb01g028430","Sb01g028430","Sobic.001G290200","Sobic.001G290200","C5WRD0","PTHR23155"
"Sb01g028510","Sb01g028510","Sobic.001G291400","Sobic.001G291400","null",""
"Sb01g028560","Sb01g028560","Sobic.001G292200","Sobic.001G292200","C5WRE6","PTHR11566"
"Sb01g029750","Sb01g029750","Sobic.001G305600","Sobic.001G305600","null",""
"Sb01g029930","Sb01g029930","Sobic.001G307000","Sobic.001G307000","C5WTE9","PTHR33829"
"Sb01g029940","Sb01g029940","Sobic.001G307200","Sobic.001G307200","C5WTF0","PTHR30231"
"Sb01g030310","Sb01g030310","Sobic.001G310900","Sobic.001G310900","C5WTJ4","PTHR33070"
"Sb01g030330","Sb01g030330","Sobic.001G311000","Sobic.001G311000","null",""
"Sb01g030500","Sb01g030500","Sobic.001G313600","Sobic.001G313600","C5WTM0","PTHR22814"
"Sb01g030620","Sb01g030620","Sobic.001G314900","Sobic.001G314900","C5WUF2","PTHR11850"
"Sb01g030670","Sb01g030670","Sobic.001G315600","Sobic.001G315600","C5WUF9","PTHR27007"
"Sb01g030750","Sb01g030750","Sobic.001G316700","Sobic.001G316700","C5WUG8","PTHR10742"
"Sb01g030780","Sb01g030780","Sobic.001G317000","Sobic.001G317000","C5WUH1","PTHR11260"
"Sb01g031030","Sb01g031030","Sobic.001G319500","Sobic.001G319500","C5WUK1","PTHR11260"
"Sb01g031190","Sb01g031190","Sobic.001G321500","Sobic.001G321500","C5WUL8","PTHR31960"
"Sb01g031650","Sb01g031650","Sobic.001G326800","Sobic.001G326800","C5WVJ0","PTHR32133"
"Sb01g031660","Sb01g031660","Sobic.001G326900","Sobic.001G326900","C5WVJ1",""
"Sb01g031820","Sb01g031820","Sobic.001G329100","Sobic.001G329100","C5WVL1",""
"Sb01g031940","Sb01g031940","Sobic.001G330600","Sobic.001G330600","C5WVM5","PTHR32487"
"Sb01g031950","Sb01g031950","Sobic.001G330700","Sobic.001G330700","C5WVM6","PTHR32487"
"Sb01g032150","Sb01g032150","Sobic.001G332900","Sobic.001G332900","C5WWH2","PTHR27002"
"Sb01g032180","Sb01g032180","Sobic.001G333200","Sobic.001G333200","C5WWH5","PTHR13139"
"Sb01g032210","Sb01g032210","Sobic.001G333500","Sobic.001G333500","C5WWH8","PTHR11638"
"Sb01g032530","Sb01g032530","Sobic.001G337600","Sobic.001G337600","C5WWK9","PTHR37760"
"Sb01g032575","Sb01g032575","Sobic.001G338500","Sobic.001G338500","C5WWL4","PTHR31096"
"Sb01g032580","Sb01g032580","Sobic.001G338600","null","C5WWL5","PTHR31304"
"Sb01g032690","Sb01g032690","null","Sobic.001G339801","C5WWM6","PTHR10891"
"Sb01g032780","Sb01g032780","Sobic.001G341100","Sobic.001G341100","C5WWN6","PTHR22599"
"Sb01g032790","Sb01g032790","Sobic.001G341300","Sobic.001G341300","C5WWN8","PTHR23327"
"Sb01g032850","Sb01g032850","Sobic.001G341900","Sobic.001G341900","C5WWP4","PTHR23423"
"Sb01g033030","Sb01g033030","Sobic.001G344000","Sobic.001G344000","C5WXI7","PTHR33059"
"Sb01g033060","Sb01g033060","Sobic.001G344500","Sobic.001G344500","C5WXJ1","PTHR12526"
"Sb01g033310","Sb01g033310","Sobic.001G347600","Sobic.001G347600","C5WXM2","PTHR32054"
"Sb01g033480","Sb01g033480","Sobic.001G349800","Sobic.001G349800","null",""
"Sb01g033610","Sb01g033610","Sobic.001G351200","Sobic.001G351200","C5WXQ5","PTHR31773"
"Sb01g033800","Sb01g033800","Sobic.001G353300","Sobic.001G353300","C5WYJ4","PTHR10788"
"Sb01g033820","Sb01g033820","Sobic.001G353400","Sobic.001G353400","C5WYJ5",""
"Sb01g033920","Sb01g033920","Sobic.001G354800","Sobic.001G354800","C5WYK6","PTHR35463"
"Sb01g034330","Sb01g034330","Sobic.001G359400","Sobic.001G359400","null",""
"Sb01g034440","Sb01g034440","Sobic.001G360600","Sobic.001G360600","C5WYQ5","PTHR23402"
"Sb01g034670","Sb01g034670","Sobic.001G363100","Sobic.001G363100","C5WZK1","PTHR31964"
"Sb01g035030","Sb01g035030","Sobic.001G367800","null","C5WZP5","PTHR13247"
"Sb01g035100","Sb01g035100","Sobic.001G368600","Sobic.001G368600","C5WZQ5","PTHR10366"
"Sb01g035120","Sb01g035120","Sobic.001G368900","Sobic.001G368900","C5WZQ8","PTHR32295"
"Sb01g035340","Sb01g035340","Sobic.001G371800","Sobic.001G371800","C5WZT0",""
"Sb01g035360","Sb01g035360","Sobic.001G372000","Sobic.001G372000","null",""
"Sb01g035400","Sb01g035400","Sobic.001G372700","Sobic.001G372700","C5WZT5","PTHR31717"
"Sb01g035560","Sb01g035560","Sobic.001G374400","Sobic.001G374400","null",""
"Sb01g035570","Sb01g035570","Sobic.001G374600","Sobic.001G374600","C5X0M3","PTHR31694"
"Sb01g035650","Sb01g035650","Sobic.001G375400","null","C5X0N1","PTHR32278"
"Sb01g036205","Sb01g036205","Sobic.001G381700","null","C5X0U2","PTHR37758"
"Sb01g036210","Sb01g036210","Sobic.001G381800","Sobic.001G381800","C5X0U3","PTHR31105"
"Sb01g036330","Sb01g036330","Sobic.001G383000","Sobic.001G383000","C5X1M6","PTHR11726"
"Sb01g036340","Sb01g036340","Sobic.001G383100","Sobic.001G383100","C5X1M7","PTHR11935"
"Sb01g036420","Sb01g036420","Sobic.001G384100","Sobic.001G384100","C5X1N6","PTHR31637"
"Sb01g036660","Sb01g036660","Sobic.001G386500","Sobic.001G386500","C5X1Q8","PTHR31257"
"Sb01g036700","Sb01g036700","Sobic.001G387000","Sobic.001G387000","null",""
"Sb01g036770","Sb01g036770","Sobic.001G387900","Sobic.001G387900","C5X1R8",""
"Sb01g036790","Sb01g036790","Sobic.001G388100","Sobic.001G388100","C5X1S0","PTHR23241"
"Sb01g036870","Sb01g036870","Sobic.001G389000","Sobic.001G389000","C5X1S9","PTHR31282"
"Sb01g037040","Sb01g037040","Sobic.001G390700","Sobic.001G390700","C5X1U8","PTHR33624"
"Sb01g037090","Sb01g037090","Sobic.001G391300","Sobic.001G391300","C5X1V2","PTHR11183"
"Sb01g037110","Sb01g037110","Sobic.001G391500","Sobic.001G391500","C5X1V4","PTHR10641"
"Sb01g037400","Sb01g037400","Sobic.001G395000","Sobic.001G395000","C5WMG2","PTHR35096"
"Sb01g037560","Sb01g037560","Sobic.001G396900","Sobic.001G396900","null",""
"Sb01g037580","Sb01g037580","Sobic.001G397200","Sobic.001G397200","C5WMI1","PTHR31964"
"Sb01g037590","Sb01g037590","Sobic.001G397300","Sobic.001G397300","C5WMI2","PTHR33052"
"Sb01g038020","Sb01g038020","Sobic.001G401800","Sobic.001G401800","C5WNE8","PTHR31045"
"Sb01g038360","Sb01g038360","Sobic.001G405500","Sobic.001G405500","C5WNH9","PTHR18968"
"Sb01g038380","Sb01g038380","Sobic.001G405800","Sobic.001G405800","C5WNI2","PTHR24078"
"Sb01g038410","Sb01g038410","Sobic.001G406300","Sobic.001G406300","C5WNI6","PTHR13832"
"Sb01g038670","Sb01g038670","Sobic.001G409400","Sobic.001G409400","C5WNL0","PTHR21659"
"Sb01g038900","Sb01g038900","Sobic.001G412700","Sobic.001G412700","C5WP86","PTHR11260"
"Sb01g039100","Sb01g039100","Sobic.001G415200","Sobic.001G415200","C5WPA8","PTHR31871"
"Sb01g039300","Sb01g039300","Sobic.001G417600","Sobic.001G417600","C5WPD3","PTHR11913"
"Sb01g039360","Sb01g039360","Sobic.001G418200","Sobic.001G418200","C5WPD8","PTHR32411"
"Sb01g039370","Sb01g039370","Sobic.001G418400","null","C5WPD9","PTHR24177"
"Sb01g039380","Sb01g039380","Sobic.001G418500","Sobic.001G418500","C5WPE0","PTHR21366"
"Sb01g039390","Sb01g039390","Sobic.001G418600","Sobic.001G418600","C5WPE1","PTHR19375"
"Sb01g039410","Sb01g039410","Sobic.001G418800","Sobic.001G418800","C5WPE2","PTHR19297"
"Sb01g039530","Sb01g039530","Sobic.001G420100","Sobic.001G420100","C5WPF7","PTHR19375"
"Sb01g039780","Sb01g039780","Sobic.001G423100","Sobic.001G423100","C5WQ16","PTHR19316"
"Sb01g039810","Sb01g039810","Sobic.001G423400","Sobic.001G423400","C5WQ19","PTHR30603"
"Sb01g039890","Sb01g039890","Sobic.001G424400","Sobic.001G424400","C5WQ29","PTHR13832"
"Sb01g039980","Sb01g039980","Sobic.001G425400","Sobic.001G425400","null",""
"Sb01g039990","Sb01g039990","Sobic.001G425500","Sobic.001G425500","C5WQ38","PTHR11527"
"Sb01g040000","Sb01g040000","Sobic.001G425600","Sobic.001G425600","C5WQ39","PTHR11527"
"Sb01g040300","Sb01g040300","Sobic.001G428900","Sobic.001G428900","C5WQ69","PTHR27002"
"Sb01g040350","Sb01g040350","Sobic.001G429200","Sobic.001G429200","C5WQ74","PTHR12172"
"Sb01g040700","Sb01g040700","Sobic.001G432600","Sobic.001G432600","C5WQU4","PTHR24177"
"Sb01g040980","Sb01g040980","Sobic.001G435500","Sobic.001G435500","null",""
"Sb01g041180","Sb01g041180","Sobic.001G438000","Sobic.001G438000","C5WQZ1","PTHR11527"
"Sb01g041190","Sb01g041190","Sobic.001G438100","Sobic.001G438100","C5WQZ2","PTHR31561"
"Sb01g041260","Sb01g041260","Sobic.001G438800","Sobic.001G438800","C5WR00","PTHR23315"
"Sb01g041340","Sb01g041340","Sobic.001G439700","null","C5WR07","PTHR11913"
"Sb01g041450","Sb01g041450","Sobic.001G441100","Sobic.001G441100","C5WRK6","PTHR22849"
"Sb01g041620","Sb01g041620","Sobic.001G442900","Sobic.001G442900","C5WRM0","PTHR12925"
"Sb01g041700","Sb01g041700","Sobic.001G443800","Sobic.001G443800","C5WRM9","PTHR11999"
"Sb01g041770","Sb01g041770","Sobic.001G444500","Sobic.001G444500","C5WRN5","PTHR31388"
"Sb01g041830","Sb01g041830","Sobic.001G445100","Sobic.001G445100","C5WRP1","PTHR16897"
"Sb01g041850","Sb01g041850","Sobic.001G445400","Sobic.001G445400","C5WRP4","PTHR27001"
"Sb01g042000","Sb01g042000","Sobic.001G447100","Sobic.001G447100","C5WRQ9","PTHR32263"
"Sb01g042030","Sb01g042030","Sobic.001G447400","Sobic.001G447400","C5WRR4","PTHR24326"
"Sb01g042195","Sb01g042195","Sobic.001G448900","Sobic.001G448900","C5WRT0","PTHR32133"
"Sb01g042200","Sb01g042200","Sobic.001G449000","Sobic.001G449000","C5WRT1","PTHR20855"
"Sb01g042260","Sb01g042260","Sobic.001G449600","Sobic.001G449600","null",""
"Sb01g042450","Sb01g042450","Sobic.001G451500","Sobic.001G451500","B5B9V8","PTHR20852"
"Sb01g042490","Sb01g042490","Sobic.001G452100","null","C5WSN7","PTHR31495"
"Sb01g042680","Sb01g042680","Sobic.001G454000","Sobic.001G454000","C5WSQ6","PTHR19375"
"Sb01g042880","Sb01g042880","Sobic.001G456400","Sobic.001G456400","C5WSS9","PTHR31413"
"Sb01g043630","Sb01g043630","Sobic.001G465100","Sobic.001G465100","C5WTS6","PTHR10992"
"Sb01g043810","Sb01g043810","Sobic.001G466900","Sobic.001G466900","C5WTU3","PTHR22925"
"Sb01g043980","Sb01g043980","Sobic.001G469300","Sobic.001G469300","C5WUN6","PTHR31189"
"Sb01g044230","Sb01g044230","Sobic.001G472000","Sobic.001G472000","null",""
"Sb01g044280","Sb01g044280","Sobic.001G472600","Sobic.001G472600","C5WUR2","PTHR31636"
"Sb01g044380","Sb01g044380","Sobic.001G473600","Sobic.001G473600","C5WUS0","PTHR22938"
"Sb01g044390","Sb01g044390","Sobic.001G473700","Sobic.001G473700","C5WUS1","PTHR11802"
"Sb01g044440","Sb01g044440","Sobic.001G474200","Sobic.001G474200","null",""
"Sb01g044690","Sb01g044690","Sobic.001G477100","Sobic.001G477100","C5WUV2","PTHR31376"
"Sb01g044710","Sb01g044710","Sobic.001G477300","Sobic.001G477300","C5WUV4","PTHR31969"
"Sb01g044800","Sb01g044800","Sobic.001G478300","Sobic.001G478300","null",""
"Sb01g045070","Sb01g045070","Sobic.001G481600","null","C5WVR6","PTHR31190"
"Sb01g045340","Sb01g045340","Sobic.001G484400","Sobic.001G484400","C5WVU1","PTHR24093"
"Sb01g045500","Sb01g045500","Sobic.001G486000","Sobic.001G486000","C5WVV8","PTHR12632"
"Sb01g045660","Sb01g045660","Sobic.001G488000","Sobic.001G488000","C5WVX5","PTHR36067"
"Sb01g045780","Sb01g045780","Sobic.001G489300","Sobic.001G489300","C5WWR0","PTHR27001"
"Sb01g045990","Sb01g045990","Sobic.001G491900","Sobic.001G491900","C5WWU0","PTHR37178"
"Sb01g046000","Sb01g046000","Sobic.001G492000","Sobic.001G492000","C5WWU1","PTHR23241"
"Sb01g046310","Sb01g046310","Sobic.001G495700","Sobic.001G495700","C5WWX5","PTHR23430"
"Sb01g046470","Sb01g046470","Sobic.001G497500","Sobic.001G497500","C5WWZ6","PTHR33879"
"Sb01g046490","Sb01g046490","Sobic.001G497700","Sobic.001G497700","C5WXR9","PTHR31174"
"Sb01g046520","Sb01g046520","Sobic.001G498000","Sobic.001G498000","C5WXS2","PTHR27001"
"Sb01g046550","Sb01g046550","Sobic.001G498200","Sobic.001G498200","null",""
"Sb01g046570","Sb01g046570","Sobic.001G498400","Sobic.001G498400","C5WXS7","PTHR24031"
"Sb01g046730","Sb01g046730","Sobic.001G500200","Sobic.001G500200","C5WXU4","PTHR13789"
"Sb01g047120","Sb01g047120","Sobic.001G504900","Sobic.001G504900","C5WXY7","PTHR21266"
"Sb01g047150","Sb01g047150","Sobic.001G505200","Sobic.001G505200","C5WXZ0","PTHR24073"
"Sb01g047460","null","null","Sobic.001G508466","C5WYU9","PTHR10579"
"Sb01g047480","Sb01g047480","Sobic.001G508600","Sobic.001G508600","C5WYV1","PTHR10579"
"Sb01g047490","Sb01g047490","Sobic.001G508700","Sobic.001G508700","C5WYV2","PTHR31325"
"Sb01g047500","Sb01g047500","Sobic.001G508800","Sobic.001G508800","C5WYV3","PTHR31352"
"Sb01g047610","Sb01g047610","Sobic.001G510000","Sobic.001G510000","C5WYW8","PTHR24296"
"Sb01g047650","Sb01g047650","Sobic.001G510500","Sobic.001G510500","C5WYX3","PTHR31319"
"Sb01g047660","Sb01g047660","Sobic.001G510600","Sobic.001G510600","C5WYX4",""
"Sb01g047900","Sb01g047900","Sobic.001G513300","Sobic.001G513300","Q1KSA5","PTHR33674"
"Sb01g048020","Sb01g048020","Sobic.001G514500","null","C5WZ13","PTHR10699"
"Sb01g048390","Sb01g048390","Sobic.001G518800","Sobic.001G518800","C5WZX2","PTHR24095"
"Sb01g048570","Sb01g048570","Sobic.001G520900","Sobic.001G520900","C5WZY9","PTHR24349"
"Sb01g048750","Sb01g048750","Sobic.001G523200","Sobic.001G523200","C4P7S1","PTHR24347"
"Sb01g048950","Sb01g048950","Sobic.001G526000","Sobic.001G526000","C5X0V3","PTHR34953"
"Sb01g049030","Sb01g049030","Sobic.001G526900","Sobic.001G526900","C5X0W0","PTHR10209"
"Sb01g049280","Sb01g049280","Sobic.001G529700","Sobic.001G529700","C5X0Y6","PTHR10795"
"Sb01g049330","Sb01g049330","null","Sobic.001G530350","C5X0Z2","PTHR33648"
"Sb01g049710","Sb01g049710","Sobic.001G533900","Sobic.001G533900","C5X128","PTHR37244"
"Sb01g049850","Sb01g049850","Sobic.001G535700","null","C5WMM9","PTHR33178"
"Sb01g050670","Sb01g050670","Sobic.001G544400","Sobic.001G544400","C5WNP6","PTHR33203"
"Sb3219s002010","Sb3219s002010","Sobic.K029900","Sobic.K029900","null","PTHR22595"
"Sb0139s002020","Sb0139s002020","Sobic.K013100","Sobic.K013100","C6JS90","PTHR31964"
