"Version1","Version1.4","Version2.1","Version3.1","UniProt","PANTHER"
"Sb06g015610","Sb06g015610","Sobic.006G069500","Sobic.006G069500","C5YFV5","PTHR10168"
"Sb06g015660","Sb06g015660","Sobic.006G070300","Sobic.007G090424","C5YFW4","PTHR17630"
"Sb06g015670","Sb06g015670","Sobic.006G070400","Sobic.007G090427","C5YFW5","PTHR17630"
"Sb06g015880","Sb06g015880","Sobic.006G070600","Sobic.007G090436","C5YFW7","PTHR31062"
"Sb06g015930","Sb06g015930","Sobic.006G071300","Sobic.007G090460","C5YFX3","PTHR31062"
"Sb06g016150","Sb06g016150","Sobic.006G074100","Sobic.006G074100","C5YG96","PTHR12483"
"Sb06g016230","Sb06g016230","Sobic.006G075000","Sobic.006G075000","C5YGA6","PTHR31415"
"Sb06g016280","Sb06g016280","Sobic.006G075400","null","C5YGB2","PTHR22849"
"Sb06g016290","Sb06g016290","Sobic.006G075500","Sobic.006G075500","C5YGB4","PTHR33143"
"Sb06g016330","Sb06g016330","Sobic.006G076400","Sobic.006G076400","C5XPA5","PTHR11426"
"Sb06g016500","Sb06g016500","Sobic.006G078100","Sobic.006G078100","C5YGD8","PTHR13789"
"Sb06g016510","Sb06g016510","Sobic.006G078200","Sobic.006G078200","C5YGD9","PTHR22595"
"Sb06g016590","Sb06g016590","Sobic.006G079100","Sobic.006G079100","C5YGF2","PTHR31080"
"Sb06g016770","Sb06g016770","Sobic.006G080800","Sobic.006G080800","null",""
"Sb06g016790","Sb06g016790","Sobic.006G081000","Sobic.006G081000","C5YGH7","PTHR27001"
"Sb06g016850","Sb06g016850","Sobic.006G081800","Sobic.006G081800","C5XPA5","PTHR11426"
"Sb06g016960","Sb06g016960","Sobic.006G083000","Sobic.006G083000","null",""
"Sb06g017160","Sb06g017160","Sobic.006G085700","Sobic.006G085700","C5Y8R1","PTHR18929"
"Sb06g017330","Sb06g017330","Sobic.006G087500","Sobic.006G087500","C5Y8S7","PTHR11630"
"Sb06g017470","Sb06g017470","Sobic.006G089300","Sobic.006G089300","C5Y8U7","PTHR11654"
"Sb06g017550","Sb06g017550","Sobic.006G090300","Sobic.006G090300","C5Y8V6","PTHR26402"
"Sb06g017560","Sb06g017560","Sobic.006G090400","Sobic.006G090400","C5Y8V7","PTHR26402"
"Sb06g017600","Sb06g017600","Sobic.006G090900","Sobic.006G090900","C5Y8W1","PTHR22298"
"Sb06g017650","Sb06g017650","Sobic.006G091400","Sobic.006G091400","C5Y956","PTHR24073"
"Sb06g017660","Sb06g017660","Sobic.006G091500","Sobic.006G091500","C5Y957","PTHR11945"
"Sb06g017670","Sb06g017670","Sobic.006G091600","Sobic.006G091600","C5Y958","PTHR22893"
"Sb06g017790","Sb06g017790","Sobic.006G093000","Sobic.006G093000","C5Y973","PTHR10108"
"Sb06g017810","Sb06g017810","Sobic.006G093200","Sobic.006G093200","C5Y975","PTHR12321"
"Sb06g017940","null","Sobic.006G094800","Sobic.006G094800","C5Y988",""
"Sb06g018070","Sb06g018070","Sobic.006G095900","Sobic.006G095900","C5Y9A3","PTHR11802"
"Sb06g018190","Sb06g018190","Sobic.006G097200","Sobic.006G097200","C5Y9B7","PTHR12192"
"Sb06g018350","Sb06g018350","Sobic.006G099900","Sobic.006G099900","C5Y9D7","PTHR33021"
"Sb06g018490","Sb06g018490","Sobic.006G101200","Sobic.006G101200","C5Y9P4","PTHR11926"
"Sb06g018680","Sb06g018680","Sobic.006G103300","Sobic.006G103300","C5Y9R2","PTHR31718"
"Sb06g018830","Sb06g018830","Sobic.006G105200","Sobic.006G105200","C5Y9T3","PTHR10091"
"Sb06g018860","Sb06g018860","Sobic.006G105600","Sobic.006G105600","C5Y9T7","PTHR24221"
"Sb06g018930","Sb06g018930","Sobic.006G106400","Sobic.006G106400","C5Y9U2","PTHR22939"
"Sb06g018940","Sb06g018940","Sobic.006G106500","Sobic.006G106500","C5Y9U3","PTHR36726"
"Sb06g019160","Sb06g019160","Sobic.006G109100","Sobic.006G109100","null",""
"Sb06g019320","Sb06g019320","Sobic.006G111100","Sobic.006G111100","C5YA79","PTHR31907"
"Sb06g019370","Sb06g019370","Sobic.006G111700","Sobic.006G111700","C5YA84","PTHR31377"
"Sb06g019450","Sb06g019450","Sobic.006G112800","Sobic.006G112800","C5YA92","PTHR24115"
"Sb06g019600","Sb06g019600","Sobic.006G114600","Sobic.006G114600","C5YAA8","PTHR24286"
"Sb06g019625","Sb06g019625","Sobic.006G114900","Sobic.006G114900","C5YAB1",""
"Sb06g019730","Sb06g019730","Sobic.006G116000","Sobic.006G116000","C5YAC3","PTHR23344"
"Sb06g019740","Sb06g019740","null","Sobic.006G116050","C5YAC4",""
"Sb06g019780","Sb06g019780","Sobic.006G116500","Sobic.006G116500","null",""
"Sb06g019840","Sb06g019840","Sobic.006G117100","Sobic.006G117100","C5YAD5","PTHR10353"
"Sb06g020000","Sb06g020000","Sobic.006G119000","null","C5YAF3","PTHR31044"
"Sb06g020030","Sb06g020030","Sobic.006G119300","Sobic.006G119300","C5YAF6","PTHR13383"
"Sb06g020070","Sb06g020070","Sobic.006G120000","Sobic.006G120000","C5YAQ3","PTHR32370"
"Sb06g020120","Sb06g020120","Sobic.006G120600","Sobic.006G120600","C5YAR0","PTHR23077"
"Sb06g020270","Sb06g020270","Sobic.006G122300","Sobic.006G122300","C5YAS7","PTHR31263"
"Sb06g020360","Sb06g020360","Sobic.006G123200","Sobic.006G123200","C5YAT6","PTHR31595"
"Sb06g020370","Sb06g020370","Sobic.006G123300","Sobic.006G123300","C5YAT7","PTHR10173"
"Sb06g020400","Sb06g020400","Sobic.006G123700","Sobic.006G123700","C5YAU1","PTHR11926"
"Sb06g020510","Sb06g020510","Sobic.006G124700","Sobic.006G124700","C5YAV3","PTHR11758"
"Sb06g020540","Sb06g020540","Sobic.006G125100","Sobic.006G125100","C5YAV6","PTHR10666"
"Sb06g020650","Sb06g020650","Sobic.006G126400","Sobic.006G126400","C5YAX0",""
"Sb06g020740","Sb06g020740","Sobic.006G127300","Sobic.006G127300","C5YAY0","PTHR31750"
"Sb06g021020","Sb06g021020","Sobic.006G130400","Sobic.006G130400","C5YBC9","PTHR11654"
"Sb06g021150","Sb06g021150","Sobic.006G131600","Sobic.006G131600","C5YBE2","PTHR10891"
"Sb06g021250","Sb06g021250","Sobic.006G132500","Sobic.006G132500","C5YBF0","PTHR22595"
"Sb06g021270","Sb06g021270","Sobic.006G132800","Sobic.006G132800","C5YBF2","PTHR31265"
"Sb06g021280","Sb06g021280","Sobic.006G132900","Sobic.006G132900","C5YBF3","PTHR31265"
"Sb06g021290","Sb06g021290","Sobic.006G133000","Sobic.006G133000","C5YBF4","PTHR31265"
"Sb06g021300","Sb06g021300","Sobic.006G133100","Sobic.006G133100","C5YBF5","PTHR31265"
"Sb06g021310","Sb06g021310","Sobic.006G133200","Sobic.006G133200","C5YBF6","PTHR31265"
"Sb06g021340","Sb06g021340","Sobic.006G133600","Sobic.006G133600","C5YBF9","PTHR23130"
"Sb06g021380","Sb06g021380","null","Sobic.006G134001","C5YBG3","PTHR36772"
"Sb06g021400","Sb06g021400","Sobic.006G134200","null","C5YBG5","PTHR34124"
"Sb06g021420","Sb06g021420","Sobic.006G134500","Sobic.006G134500","C5YBG7","PTHR14009"
"Sb06g021460","Sb06g021460","Sobic.006G134900","Sobic.006G134900","C5YBH1","PTHR23409"
"Sb06g021470","Sb06g021470","Sobic.006G135000","Sobic.006G135000","C5YBH2","PTHR22792"
"Sb06g021570","Sb06g021570","Sobic.006G136000","Sobic.006G136000","C5YBI3","PTHR11076"
"Sb06g021620","Sb06g021620","Sobic.006G136600","Sobic.006G136600","C5YBI8",""
"Sb06g021720","Sb06g021720","Sobic.006G137800","Sobic.006G137800","C5YBJ6","PTHR32254"
"Sb06g021830","Sb06g021830","Sobic.006G138900","null","C5YBU7","PTHR34287"
"Sb06g021840","Sb06g021840","Sobic.006G139000","Sobic.006G139000","C5YBU8","PTHR21631"
"Sb06g021880","Sb06g021880","Sobic.006G139600","Sobic.006G139600","C5YBV2","PTHR31549"
"Sb06g021940","Sb06g021940","Sobic.006G140300","Sobic.006G140300","C5YBV7","PTHR21726"
"Sb06g022250","Sb06g022250","Sobic.006G143300","Sobic.006G143300","C5YBZ2","PTHR10693"
"Sb06g022313","Sb06g022313","Sobic.006G144300","null","C5YC00","PTHR33318"
"Sb06g022340","Sb06g022340","Sobic.006G144700","Sobic.006G144700","C5YC03","PTHR13763"
"Sb06g022350","Sb06g022350","Sobic.006G144800","Sobic.006G144800","C5YC04","PTHR34657"
"Sb06g022590","Sb06g022590","Sobic.006G147200","Sobic.006G147200","C5YC31","PTHR14552"
"Sb06g022620","Sb06g022620","Sobic.006G147600","Sobic.006G147600","null",""
"Sb06g022650","Sb06g022650","Sobic.006G147900","Sobic.006G147900","C5YCC7","PTHR33210"
"Sb06g022690","Sb06g022690","Sobic.006G148300","Sobic.006G148300","C5YCD1","PTHR24349"
"Sb06g022720","Sb06g022720","Sobic.006G148600","Sobic.006G148600","C5YCD4","PTHR31374"
"Sb06g022780","Sb06g022780","Sobic.006G149300","Sobic.006G149300","C5YCE0","PTHR31223"
"Sb06g022880","Sb06g022880","Sobic.006G150800","Sobic.006G150800","C5YCF2","PTHR10209"
"Sb06g023120","Sb06g023120","Sobic.006G153700","Sobic.006G153700","C5YCH6","PTHR23088"
"Sb06g023300","Sb06g023300","Sobic.006G155900","Sobic.006G155900","C5YCJ5","PTHR34367"
"Sb06g023460","Sb06g023460","Sobic.006G157800","Sobic.006G157800","C5YCL5","PTHR13778"
"Sb06g023480","Sb06g023480","Sobic.006G157900","Sobic.006G157900","C5YCV8",""
"Sb06g023490","Sb06g023490","Sobic.006G158000","Sobic.006G158000","C5YCV9","PTHR36705"
"Sb06g023680","Sb06g023680","Sobic.006G159900","Sobic.006G159900","C5YCX6","PTHR12203"
"Sb06g023760","Sb06g023760","Sobic.006G160700","null","C5YCY4","PTHR31953"
"Sb06g023860","Sb06g023860","Sobic.006G161800","Sobic.006G161800","C5YCZ5","PTHR31851"
"Sb06g023975","Sb06g023975","Sobic.006G163300","null","C5YD11","PTHR11699"
"Sb06g024020","Sb06g024020","Sobic.006G164100","Sobic.006G164100","C5YD16","PTHR33083"
"Sb06g024190","Sb06g024190","Sobic.006G166000","Sobic.006G166000","C5YD36","PTHR24015"
"Sb06g024200","Sb06g024200","Sobic.006G166100","Sobic.006G166100","C5YD37","PTHR10071"
"Sb06g024230","Sb06g024230","Sobic.006G166400","Sobic.006G166400","C5YD41","PTHR12771"
"Sb06g024290","Sb06g024290","Sobic.006G167200","Sobic.006G167200","C5YDD9","PTHR31476"
"Sb06g024410","Sb06g024410","Sobic.006G168400","Sobic.006G168400","C5YDF2","PTHR12378"
"Sb06g024500","Sb06g024500","Sobic.006G169600","Sobic.006G169600","C5YDG4","PTHR37744"
"Sb06g024530","Sb06g024530","Sobic.006G169900","Sobic.006G169900","C5YDG7","PTHR31985"
"Sb06g024610","Sb06g024610","Sobic.006G170800","Sobic.006G170800","C5YDH6","PTHR23382"
"Sb06g024670","Sb06g024670","Sobic.006G171400","Sobic.006G171400","C5YDI2","PTHR15615"
"Sb06g024730","Sb06g024730","Sobic.006G172000","Sobic.006G172000","C5YDI8","PTHR31321"
"Sb06g024910","Sb06g024910","Sobic.006G173800","Sobic.006G173800","C5YDK5","PTHR24093"
"Sb06g024946","Sb06g024946","Sobic.006G174300","Sobic.006G174300","C5YDL0","PTHR11926"
"Sb06g024950","Sb06g024950","Sobic.006G174400","null","Q6JAG8","PTHR11926"
"Sb06g025150","Sb06g025150","Sobic.006G176700","Sobic.006G176700","C5YDX2","PTHR19139"
"Sb06g025310","Sb06g025310","Sobic.006G178500","Sobic.006G178500","C5YDY8","PTHR22950"
"Sb06g025380","Sb06g025380","Sobic.006G179200","Sobic.006G179200","C5YDZ8","PTHR10177"
"Sb06g025820","Sb06g025820","Sobic.006G183900","Sobic.006G183900","C5YE41","PTHR24286"
"Sb06g025920","Sb06g025920","Sobic.006G185000","Sobic.006G185000","C5YE50","PTHR33623"
"Sb06g026090","Sb06g026090","Sobic.006G187000","Sobic.006G187000","C5YEF7","PTHR27000"
"Sb06g026250","Sb06g026250","Sobic.006G189000","Sobic.006G189000","C5YEH3","PTHR24067"
"Sb06g026270","Sb06g026270","Sobic.006G189200","Sobic.006G189200","C5YEH5","PTHR24067"
"Sb06g026350","Sb06g026350","Sobic.006G190100","Sobic.006G190100","C5YEI3","PTHR10209"
"Sb06g026480","Sb06g026480","Sobic.006G191700","Sobic.006G191700","C5YEK0","PTHR31867"
"Sb06g026590","Sb06g026590","Sobic.006G193100","Sobic.006G193100","C5YEL3","PTHR22883"
"Sb06g026740","Sb06g026740","Sobic.006G194700","Sobic.006G194700","C5YEN4","PTHR14155"
"Sb06g026780","Sb06g026780","Sobic.006G195200","Sobic.006G195200","C5YEN9","PTHR31376"
"Sb06g026790","Sb06g026790","Sobic.006G195400","Sobic.006G195400","C5YEP0","PTHR31659"
"Sb06g026890","Sb06g026890","Sobic.006G196600","Sobic.006G196600","C5YEZ1","PTHR36368"
"Sb06g026940","Sb06g026940","Sobic.006G197100","Sobic.006G197100","C5YEZ6","PTHR31100"
"Sb06g026980","Sb06g026980","Sobic.006G197600","Sobic.006G197600","C5YF02","PTHR14155"
"Sb06g027090","Sb06g027090","Sobic.006G198800","Sobic.006G198800","C5YF15","PTHR31213"
"Sb06g027270","Sb06g027270","Sobic.006G200800","Sobic.006G200800","C5YF36","PTHR10285"
"Sb06g027300","Sb06g027300","Sobic.006G201100","Sobic.006G201100","C5YF39","PTHR11654"
"Sb06g027315","Sb06g027315","Sobic.006G201300","Sobic.006G201300","C5YF41","PTHR33621"
"Sb06g027420","Sb06g027420","Sobic.006G202600","Sobic.006G202600","C5YF56","PTHR31803"
"Sb06g027490","Sb06g027490","Sobic.006G203700","Sobic.006G203700","C5YF64","PTHR11639"
"Sb06g027550","Sb06g027550","Sobic.006G204400","Sobic.006G204400","C5YF70","PTHR34809"
"Sb06g027560","Sb06g027560","Sobic.006G204500","Sobic.006G204500","C5YF71","PTHR21562"
"Sb06g027610","Sb06g027610","Sobic.006G205000","Sobic.006G205000","C5YFG9","PTHR11122"
"Sb06g027640","Sb06g027640","Sobic.006G205200","Sobic.006G205200","C5YFH2","PTHR33181"
"Sb06g027680","Sb06g027680","Sobic.006G205700","Sobic.006G205700","C5YFH6","PTHR31062"
"Sb06g027920","Sb06g027920","Sobic.006G208300","null","C5YFK3","PTHR31374"
"Sb06g028180","Sb06g028180","Sobic.006G211300","Sobic.006G211300","C5YFN5","PTHR22765"
"Sb06g028225","Sb06g028225","Sobic.006G211600","Sobic.006G211600","C5YFP0","PTHR32227"
"Sb06g028280","Sb06g028280","Sobic.006G212400","Sobic.006G212400","C5YFP6","PTHR33928"
"Sb06g028400","Sb06g028400","Sobic.006G213700","Sobic.006G213700","C5YG01","PTHR24322"
"Sb06g028430","Sb06g028430","Sobic.006G214000","Sobic.006G214000","C5YG04","PTHR10629"
"Sb06g028540","Sb06g028540","Sobic.006G215200","Sobic.006G215200","C5YG15","PTHR36790"
"Sb06g028810","Sb06g028810","Sobic.006G218400","Sobic.006G218400","C5YG45","PTHR24413"
"Sb06g028820","Sb06g028820","Sobic.006G218600","Sobic.006G218600","C5YG46","PTHR24413"
"Sb06g028860","Sb06g028860","Sobic.006G219100","null","C5YG50",""
"Sb06g029020","Sb06g029020","Sobic.006G220800","Sobic.006G220800","C5YG66","PTHR13847"
"Sb06g029120","Sb06g029120","Sobic.006G221800","Sobic.006G221800","C5YG78","PTHR32133"
"Sb06g029320","Sb06g029320","Sobic.006G223900","Sobic.006G223900","C5YGJ0","PTHR33974"
"Sb06g029370","Sb06g029370","Sobic.006G224500","Sobic.006G224500","C5YGJ6","PTHR31235"
"Sb06g029380","Sb06g029380","Sobic.006G224600","Sobic.006G224600","C5YGJ7","PTHR31415"
"Sb06g029480","Sb06g029480","Sobic.006G226000","Sobic.006G226000","C5YGL0","PTHR36036"
"Sb06g029550","Sb06g029550","Sobic.006G226800","Sobic.006G226800","C5YGL7","PTHR10366"
"Sb06g029660","Sb06g029660","Sobic.006G228100","Sobic.006G228100","C5YGN0","PTHR31062"
"Sb06g030060","Sb06g030060","Sobic.006G232900","Sobic.006G232900","C5YGS0","PTHR32212"
"Sb06g030190","Sb06g030190","Sobic.006G234400","Sobic.006G234400","C5Y8X2","PTHR31696"
"Sb06g030220","Sb06g030220","Sobic.006G235200","Sobic.006G235200","C5Y8X7",""
"Sb06g030250","Sb06g030250","Sobic.006G235400","Sobic.006G235400","C5Y8Y0","PTHR10566"
"Sb06g030270","Sb06g030270","Sobic.006G235600","Sobic.006G235600","C5Y8Y2","PTHR30620"
"Sb06g030340","Sb06g030340","Sobic.006G236600","Sobic.006G236600","C5Y8Z3","PTHR12565"
"Sb06g030450","Sb06g030450","Sobic.006G237700","Sobic.006G237700","C5Y904","PTHR31414"
"Sb06g030800","Sb06g030800","Sobic.006G242000","Sobic.006G242000","null",""
"Sb06g030910","Sb06g030910","Sobic.006G243200","Sobic.006G243200","C5Y9E4","PTHR10188"
"Sb06g031020","Sb06g031020","Sobic.006G244400","Sobic.006G244400","C5Y9F6","PTHR33146"
"Sb06g031030","Sb06g031030","Sobic.006G244500","Sobic.006G244500","C5Y9F7","PTHR33146"
"Sb06g031040","Sb06g031040","Sobic.006G244600","Sobic.006G244600","C5Y9F8","PTHR12649"
"Sb06g031230","Sb06g031230","Sobic.006G247000","Sobic.006G247000","C5Y9H9","PTHR31194"
"Sb06g031300","Sb06g031300","Sobic.006G247800","Sobic.006G247800","C5Y9I6","PTHR31517"
"Sb06g031320","Sb06g031320","Sobic.006G248000","Sobic.006G248000","C5Y9I8","PTHR11525"
"Sb06g031350","Sb06g031350","Sobic.006G248300","Sobic.006G248300","C5Y9J1","PTHR11771"
"Sb06g031390","Sb06g031390","Sobic.006G248700","null","C5Y9J8","PTHR32429"
"Sb06g031430","Sb06g031430","Sobic.006G249100","Sobic.006G249100","C5Y9K1","PTHR34545"
"Sb06g031450","Sb06g031450","Sobic.006G249300","Sobic.006G249300","C5Y9K3",""
"Sb06g031740","Sb06g031740","Sobic.006G252600","null","C5Y9N1","PTHR31374"
"Sb06g031820","Sb06g031820","Sobic.006G254300","Sobic.006G254300","C5Y9Y1","PTHR22870"
"Sb06g032030","Sb06g032030","Sobic.006G256900","null","C5YA03","PTHR21495"
"Sb06g032290","Sb06g032290","Sobic.006G259900","Sobic.006G259900","C5YA32","PTHR10994"
"Sb06g032310","Sb06g032310","Sobic.006G260200","Sobic.006G260200","C5YA34","PTHR27000"
"Sb06g032370","Sb06g032370","Sobic.006G260800","null","C5YA40","PTHR32523"
"Sb06g032540","Sb06g032540","Sobic.006G262600","Sobic.006G262600","C5YA57","PTHR34064"
"Sb06g032610","Sb06g032610","Sobic.006G263400","Sobic.006G263400","null",""
"Sb06g032650","Sb06g032650","Sobic.006G263800","Sobic.006G263800","C5YAF9","PTHR18901"
"Sb06g032760","Sb06g032760","Sobic.006G265100","Sobic.006G265100","C5YAG9","PTHR22298"
"Sb06g033010","Sb06g033010","Sobic.006G267900","Sobic.006G267900","C5YAJ6","PTHR31992"
"Sb06g033030","Sb06g033030","Sobic.006G268200","Sobic.006G268200","C5YAK0","PTHR24322"
"Sb06g033180","Sb06g033180","Sobic.006G270300","Sobic.006G270300","C5YAL8","PTHR31942"
"Sb06g033200","Sb06g033200","Sobic.006G270500","Sobic.006G270500","null",""
"Sb06g033250","Sb06g033250","Sobic.006G271100","Sobic.006G271100","C5YAM3","PTHR32227"
"Sb06g033275","Sb06g033275","Sobic.006G271400","Sobic.006G271400","C5YAM5","PTHR34067"
"Sb06g033280","Sb06g033280","Sobic.006G271500","Sobic.006G271500","C5YAM6","PTHR10466"
"Sb06g033500","Sb06g033500","Sobic.006G273600","Sobic.006G273600","C5YAP6","PTHR33177"
"Sb06g033560","Sb06g033560","Sobic.006G274200","Sobic.006G274200","C5YAZ3","PTHR13683"
"Sb06g033580","Sb06g033580","Sobic.006G274400","Sobic.006G274400","C5YAZ6","PTHR31415"
"Sb06g033780","Sb06g033780","Sobic.006G276700","Sobic.006G276700","null",""
"Sb06g033790","Sb06g033790","Sobic.006G276900","Sobic.006G276900","C5YB17","PTHR36363"
"Sb06g033860","Sb06g033860","Sobic.006G277700","Sobic.006G277700","C5YB26","PTHR31235"
"Sb06g033880","Sb06g033880","Sobic.006G277900","Sobic.006G277900","C5YB28","PTHR13593"
"Sb06g033910","Sb06g033910","Sobic.006G278300","Sobic.006G278300","C5YB31","PTHR31048"
"Sb06g034070","Sb06g034070","Sobic.006G280300","Sobic.006G280300","C5YB49","PTHR10024"
"Sb06g034090","Sb06g034090","Sobic.006G280500","Sobic.006G280500","C5YB51","PTHR11132"
"Sb05g000240","Sb05g000240","Sobic.005G000500","Sobic.005G000500","C5Y2M1","PTHR24115"
"Sb05g000390","Sb05g000390","Sobic.005G002700","Sobic.005G002700","Q594P3","PTHR32100"
"Sb05g000400","Sb05g000400","Sobic.005G002800","Sobic.005G002800","C5Y2Y3","PTHR32100"
"Sb05g000490","Sb05g000490","Sobic.005G004100","Sobic.005G004100","C5Y2Z5","PTHR12815"
"Sb05g000610","Sb05g000610","Sobic.005G005200","Sobic.005G005200","C5Y307","PTHR21576"
"Sb05g000620","Sb05g000620","Sobic.005G005300","Sobic.005G005300","C5Y308","PTHR36377"
"Sb05g000640","Sb05g000640","Sobic.005G005500","Sobic.005G005500","C5Y309","PTHR11954"
"Sb05g000670","Sb05g000670","Sobic.005G005700","Sobic.005G005700","C5Y312","PTHR27008"
"Sb05g000880","Sb05g000880","Sobic.005G009400","Sobic.005G009400","C5Y338",""
"Sb05g001300","Sb05g001300","Sobic.005G015200","Sobic.005G015200","C5Y3J0","PTHR32370"
"Sb05g001310","Sb05g001310","Sobic.005G015300","Sobic.005G015300","C5Y3J1","PTHR12231"
"Sb05g001370","Sb05g001370","Sobic.005G016300","Sobic.005G016300","C5Y3J8","PTHR31928"
"Sb05g001500","Sb05g001500","Sobic.005G017500","null","C5Y3L1","PTHR31636"
"Sb05g001720","Sb05g001720","Sobic.005G020100","Sobic.005G020100","C5Y3P1","PTHR10507"
"Sb05g001750","Sb05g001750","Sobic.005G020600","Sobic.005G020600","C5Y3Y5","PTHR14030"
"Sb05g001760","Sb05g001760","Sobic.005G020700","Sobic.005G020700","C5Y3Y6","PTHR11206"
"Sb05g001840","Sb05g001840","Sobic.005G021800","Sobic.005G021800","C5Y3Z3","PTHR31852"
"Sb05g001910","Sb05g001910","Sobic.005G022600","Sobic.005G022600","C5Y3Z9",""
"Sb05g002040","Sb05g002040","Sobic.005G024600","Sobic.005G024600","C5Y420","PTHR24015"
"Sb05g002070","Sb05g002070","Sobic.005G024900","Sobic.005G024900","C5Y422","PTHR23504"
"Sb05g002150","Sb05g002150","Sobic.005G025900","Sobic.005G025900","C5Y431","PTHR31752"
"Sb05g002590","Sb05g002590","Sobic.005G030500","Sobic.005G030500","null",""
"Sb05g002760","Sb05g002760","Sobic.005G033000","Sobic.005G033000","C5Y4J8","PTHR11934"
"Sb05g002820","Sb05g002820","Sobic.005G033600","Sobic.005G033600","C5Y4K3","PTHR22814"
"Sb05g002910","Sb05g002910","Sobic.005G034500","Sobic.005G034500","C5Y4L2","PTHR27008"
"Sb05g002960","Sb05g002960","Sobic.005G035300","Sobic.005G035300","C5Y4L7","PTHR33285"
"Sb05g003010","Sb05g003010","Sobic.005G036000","Sobic.005G036000","C5Y4M4","PTHR33210"
"Sb05g003060","Sb05g003060","Sobic.005G036500","Sobic.005G036500","C5Y4M9","PTHR24351"
"Sb05g003290","Sb05g003290","Sobic.005G039500","Sobic.005G039500","C5Y4Q5","PTHR11564"
"Sb05g003300","Sb05g003300","Sobic.005G039600","Sobic.005G039600","C5Y4Q6","PTHR33155"
"Sb05g003440","Sb05g003440","Sobic.005G041300","null","C5Y515","PTHR11785"
"Sb05g003530","Sb05g003530","Sobic.005G042700","Sobic.005G042700","C5Y526","PTHR33057"
"Sb05g003540","Sb05g003540","Sobic.005G042800","Sobic.005G042800","C5Y527","PTHR33057"
"Sb05g003790","Sb05g003790","Sobic.005G045800","Sobic.005G045800","C5Y557","PTHR13902"
"Sb05g003860","Sb05g003860","Sobic.005G046700","Sobic.005G046700","C5Y564","PTHR31731"
"Sb05g003880","Sb05g003880","Sobic.005G047100","Sobic.005G047100","C5Y567","PTHR11937"
"Sb05g003990","null","Sobic.005G048900","Sobic.005G048900","C5Y585",""
"Sb05g004040","Sb05g004040","Sobic.005G049600","Sobic.005G049600","C5Y5I1","PTHR27005"
"Sb05g004120","Sb05g004120","Sobic.005G050400","Sobic.005G050400","C5Y5J2","PTHR19957"
"Sb05g004250","Sb05g004250","Sobic.005G052500","Sobic.005G052500","C5Y5L4","PTHR22950"
"Sb05g004500","Sb05g004500","Sobic.005G054900","Sobic.005G054900","C5Y5P5","PTHR24096"
"Sb05g004550","Sb05g004550","Sobic.005G055600","Sobic.005G055600","C5Y5Q3","PTHR31580"
"Sb05g004570","Sb05g004570","Sobic.005G056000","null","C5Y5Q5","PTHR13780"
"Sb05g004770","Sb05g004770","Sobic.005G058800","Sobic.005G058800","C5Y625","PTHR31916"
"Sb05g004910","Sb05g004910","Sobic.005G060300","Sobic.005G060300","C5Y638","PTHR36322"
